IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.217.60.138,8080,80,false,ORD,North America,Chicago,201,0.00
34.217.60.138,2096,80,false,ORD,North America,Chicago,200,0.00
34.221.108.31,2087,80,false,ORD,North America,Chicago,202,0.00
35.92.242.217,80,80,false,ORD,North America,Chicago,199,0.00
34.217.60.138,8443,80,false,ORD,North America,Chicago,197,0.00
34.221.108.31,443,80,false,ORD,North America,Chicago,203,0.00
34.213.152.207,2083,80,false,ORD,North America,Chicago,201,0.00
34.221.108.31,8443,80,false,ORD,North America,Chicago,199,0.00
34.213.152.207,8880,80,false,ORD,North America,Chicago,199,0.00
34.221.93.38,2083,80,false,ORD,North America,Chicago,199,0.00
54.202.86.200,2082,80,false,ORD,North America,Chicago,197,0.00
34.221.108.31,2095,80,false,ORD,North America,Chicago,199,0.00
18.236.74.87,8080,80,false,ORD,North America,Chicago,199,0.00
34.213.152.207,8443,80,false,ORD,North America,Chicago,195,0.00
34.217.60.138,2083,80,false,ORD,North America,Chicago,197,0.00
35.93.4.236,2082,80,false,ORD,North America,Chicago,198,0.00
34.213.152.207,80,80,false,ORD,North America,Chicago,209,0.00
34.215.147.199,80,80,false,ORD,North America,Chicago,203,0.00
34.213.152.207,2095,80,false,ORD,North America,Chicago,205,0.00
34.215.147.199,2086,80,false,ORD,North America,Chicago,198,0.00
34.221.108.31,2086,80,false,ORD,North America,Chicago,197,0.00
34.221.93.38,8080,80,false,ORD,North America,Chicago,201,0.00
34.221.93.38,2086,80,false,ORD,North America,Chicago,198,0.00
52.25.64.223,80,80,false,ORD,North America,Chicago,201,0.00
34.217.60.138,8880,80,false,ORD,North America,Chicago,199,0.00
34.221.108.31,2096,80,false,ORD,North America,Chicago,211,0.00
52.25.64.223,2096,80,false,ORD,North America,Chicago,199,0.00
52.25.64.223,2095,80,false,ORD,North America,Chicago,201,0.00
34.221.108.31,2082,80,false,ORD,North America,Chicago,201,0.00
34.221.93.38,2087,80,false,ORD,North America,Chicago,204,0.00
54.202.86.200,2083,80,false,ORD,North America,Chicago,201,0.00
34.221.108.31,2083,80,false,ORD,North America,Chicago,197,0.00
34.218.237.80,8880,80,false,ORD,North America,Chicago,197,0.00
52.25.64.223,2087,80,false,ORD,North America,Chicago,199,0.00
52.25.64.223,2086,80,false,ORD,North America,Chicago,197,0.00
52.25.64.223,2082,80,false,ORD,North America,Chicago,201,0.00
52.25.64.223,2052,80,false,ORD,North America,Chicago,203,0.00
54.218.45.9,2052,80,false,ORD,North America,Chicago,200,0.00
35.89.159.177,443,80,false,ORD,North America,Chicago,197,0.00
35.89.159.177,80,80,false,ORD,North America,Chicago,203,0.00
35.89.159.177,2096,80,false,ORD,North America,Chicago,195,0.00
35.89.159.177,8443,80,false,ORD,North America,Chicago,203,0.00
35.89.159.177,2087,80,false,ORD,North America,Chicago,197,0.00
35.89.159.177,8080,80,false,ORD,North America,Chicago,201,0.00
35.89.159.177,2083,80,false,ORD,North America,Chicago,201,0.00
35.89.159.177,2082,80,false,ORD,North America,Chicago,202,0.00
35.89.159.177,8880,80,false,ORD,North America,Chicago,202,0.00
35.89.159.177,2086,80,false,ORD,North America,Chicago,199,0.00
35.89.159.177,2053,80,false,ORD,North America,Chicago,196,0.00
54.218.45.9,2083,80,false,ORD,North America,Chicago,201,0.00
13.235.79.32,2087,80,false,ORD,North America,Chicago,65,0.00
34.221.93.38,8443,80,false,ORD,North America,Chicago,199,0.00
34.221.93.38,2052,80,false,ORD,North America,Chicago,201,0.00
34.221.93.38,2082,80,false,ORD,North America,Chicago,200,0.00
13.40.52.39,2083,80,false,ORD,North America,Chicago,154,0.00
13.40.52.39,2087,80,false,ORD,North America,Chicago,177,0.00
13.40.52.39,80,80,false,ORD,North America,Chicago,182,0.00
13.40.239.130,80,80,false,ORD,North America,Chicago,177,0.00
13.40.52.39,2052,80,false,ORD,North America,Chicago,165,0.00
13.40.52.39,2086,80,false,ORD,North America,Chicago,155,0.00
13.40.52.39,2082,80,false,ORD,North America,Chicago,153,0.00
13.40.52.39,2095,80,false,ORD,North America,Chicago,168,0.00
13.40.52.39,8080,80,false,ORD,North America,Chicago,154,0.00
47.129.228.76,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.105.17,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2086,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2083,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.30.174,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.193.129,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.161.164,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.153.198,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.35.28,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.38.72,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.197.201,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.172.152,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.85.228,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.247.92,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.30.144,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.112.201,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.48.99,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.252.18,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.223.28,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.64.82,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.60.190,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.136.100.118,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.136.100.242,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.216.190,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.204.22,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.128.233.74,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.161.173,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.186.34,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.193.68,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.137.131,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.123.190,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.248.74,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.163.51,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.209.159,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.14.253,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.202.65,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.236.185,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.205.183,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.163.211,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.101.192,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.115.198,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.148.212,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.37.167,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.207.103,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.215.44,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.133.82,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.229.9,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.171.181,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.77.227.13,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.47.95,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.174.52,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.181.97,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.107.180,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.202.245,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.49.35,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.128.243.189,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
175.41.186.206,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.162.230,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.46.22,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.228.137,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.211.68,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.61.254,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.1.100.153,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.187.84,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.133.188,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.12.67,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.38.89,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.66.178,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.178.190,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.77.230.163,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.64.161,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.0.161,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.126.252,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.151.7,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.102.143,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.185.94,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.204.204,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.36.55,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2095,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.156.30,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.151.143.214,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.251.157.168,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.45.68,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.48.115,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.136.204.161,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.136.120.54,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.243.211,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.136.118.57,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.176.26,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.93.36,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.42.41,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.1.198,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.35.249,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.47.140,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.103.29,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.59.153,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.151.163.94,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.209.32,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.141.57.67,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.2.196,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.151.146.244,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.82.89,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.121.213,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.42.143,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.108.176,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.39.224,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.71.28,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.11.141,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.187.111,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.69.202,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.65.237,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.234.103,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.141.192.50,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.1.20.119,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.136.118.166,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.151.146.182,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.216.64,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.1.194.32,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.173.109,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.151.142,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.136.197.93,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.128.244.22,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.8.176,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.9.204,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.136.124.76,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.102.241,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2083,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.209.234,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.78.58,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.147.67,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2087,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2053,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.198.255,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.59.106,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.48.93,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.151.54,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.136.105.79,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.93.36,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2086,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.229.134,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2052,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.140.102,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.1.102.74,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.184.90,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.38.196,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2086,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.149.182,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.52.127,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.3.132,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.36.196,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.183.154,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2095,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.107.89,2082,80,false,CGK,Asia Pacific,Jakarta,1,0.00
54.251.118.130,2052,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.225.62,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2083,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.162.224,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.141.159.216,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.46.59,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.128.250.124,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2053,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.3.90,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.206.45,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.123.82,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.146.141,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.142.53.0,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.77.224.215,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.150.133,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2096,80,false,SIN,Asia Pacific,Singapore,2,0.00
18.143.73.230,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
47.128.249.100,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
3.0.21.17,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.255.136.249,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.251.118.130,2087,80,false,SIN,Asia Pacific,Singapore,2,0.00
3.1.84.201,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.254.190.97,2096,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.179.192.86,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
18.141.194.239,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
18.139.217.56,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
47.129.39.211,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.76.182.63,2086,80,false,SIN,Asia Pacific,Singapore,2,0.00
47.128.247.233,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
3.1.100.246,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
18.136.209.197,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.255.171.59,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.254.190.97,2053,80,false,SIN,Asia Pacific,Singapore,2,0.00
18.142.50.175,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
18.138.255.166,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
18.141.179.41,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
18.142.51.129,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.179.117.184,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.76.182.63,2095,80,false,SIN,Asia Pacific,Singapore,2,0.00
18.142.236.140,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
18.136.207.128,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
13.215.49.53,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
18.141.160.168,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
54.179.22.170,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
18.139.225.42,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
18.139.114.224,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
3.0.17.149,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
18.143.63.159,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
18.140.55.30,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
18.138.248.45,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
52.77.253.227,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
18.143.66.39,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
3.0.101.228,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
18.141.202.239,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
13.250.12.164,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
18.141.8.189,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
13.229.159.215,443,443,true,SIN,Asia Pacific,Singapore,3,0.00
18.141.209.239,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
18.142.183.194,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
3.1.50.120,8080,80,false,SIN,Asia Pacific,Singapore,4,0.00
54.254.2.45,8080,80,false,SIN,Asia Pacific,Singapore,4,0.00
13.229.250.148,8080,80,false,SIN,Asia Pacific,Singapore,4,0.00
18.141.13.48,8080,80,false,SIN,Asia Pacific,Singapore,4,0.00
18.139.209.80,8080,80,false,SIN,Asia Pacific,Singapore,4,0.00
47.129.31.159,8080,80,false,SIN,Asia Pacific,Singapore,4,0.00
18.141.222.187,8080,80,false,SIN,Asia Pacific,Singapore,4,0.00
18.136.204.42,8080,80,false,SIN,Asia Pacific,Singapore,5,0.00
18.141.190.201,8080,80,false,SIN,Asia Pacific,Singapore,5,0.00
18.136.202.167,8080,80,false,SIN,Asia Pacific,Singapore,5,0.00
18.142.48.205,8080,80,false,SIN,Asia Pacific,Singapore,5,0.00
18.139.0.188,8080,80,false,SIN,Asia Pacific,Singapore,6,0.00
13.229.99.80,8080,80,false,SIN,Asia Pacific,Singapore,6,0.00
18.142.182.165,8080,80,false,SIN,Asia Pacific,Singapore,6,0.00
18.139.114.133,8080,80,false,SIN,Asia Pacific,Singapore,6,0.00
18.136.209.8,8080,80,false,SIN,Asia Pacific,Singapore,6,0.00
18.136.193.240,8080,80,false,SIN,Asia Pacific,Singapore,7,0.00
54.179.31.103,8080,80,false,SIN,Asia Pacific,Singapore,7,0.00
13.213.62.28,8080,80,false,SIN,Asia Pacific,Singapore,8,0.00
54.255.239.47,8080,80,false,SIN,Asia Pacific,Singapore,9,0.00
18.140.56.76,8080,80,false,SIN,Asia Pacific,Singapore,9,0.00
18.141.201.113,8080,80,false,SIN,Asia Pacific,Singapore,9,0.00
54.254.190.97,2052,80,false,SIN,Asia Pacific,Singapore,9,0.00
18.141.198.128,8080,80,false,SIN,Asia Pacific,Singapore,9,0.00
18.141.203.96,8080,80,false,SIN,Asia Pacific,Singapore,10,0.00
47.129.45.224,8080,80,false,SIN,Asia Pacific,Singapore,11,0.00
18.136.126.104,8080,80,false,SIN,Asia Pacific,Singapore,13,0.00
16.78.40.221,2082,80,false,CGK,Asia Pacific,Jakarta,16,0.00
108.136.205.136,443,80,false,CGK,Asia Pacific,Jakarta,18,0.00
16.78.40.221,2083,80,false,CGK,Asia Pacific,Jakarta,18,0.00
18.142.47.226,8080,80,false,SIN,Asia Pacific,Singapore,18,0.00
16.78.104.66,2082,80,false,CGK,Asia Pacific,Jakarta,18,0.00
47.129.225.38,8080,80,false,SIN,Asia Pacific,Singapore,18,0.00
18.139.111.221,8080,80,false,SIN,Asia Pacific,Singapore,19,0.00
16.162.172.91,2053,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
18.166.234.185,2052,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
18.166.171.197,2096,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.162.177.179,2053,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.163.148.172,2095,2095,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.163.163.43,2095,2095,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.139.228.152,8080,80,false,SIN,Asia Pacific,Singapore,32,0.00
18.166.234.185,2087,80,false,HKG,Asia Pacific,Hong Kong,33,0.00
16.162.177.179,2052,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.177.179,2083,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.172.91,2086,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.163.125.29,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.172.91,2087,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.163.163.43,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.166.234.185,2095,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.163.163.43,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.166.234.185,2096,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.177.179,2082,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.166.234.185,2083,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.172.91,2083,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.177.179,2086,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.172.91,2052,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.234.185,2086,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.163.148.172,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.163.148.172,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.163.163.43,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.172.91,2095,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.234.185,2053,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.172.91,2082,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.163.148.172,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.234.185,2082,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.177.179,2096,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
54.255.124.181,443,443,true,SIN,Asia Pacific,Singapore,36,0.00
16.162.177.179,2087,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
16.162.177.179,2095,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
16.162.172.91,2096,80,false,HKG,Asia Pacific,Hong Kong,43,0.00
65.0.144.242,2082,80,false,BOM,Asia Pacific,Mumbai,55,0.00
3.7.167.177,2095,80,false,BOM,Asia Pacific,Mumbai,55,0.00
43.205.92.194,80,80,false,BOM,Asia Pacific,Mumbai,56,0.00
65.0.45.225,8080,80,false,BOM,Asia Pacific,Mumbai,58,0.00
65.0.144.242,2087,80,false,BOM,Asia Pacific,Mumbai,58,0.00
3.111.72.70,2087,80,false,BOM,Asia Pacific,Mumbai,58,0.00
3.111.72.70,2083,80,false,BOM,Asia Pacific,Mumbai,58,0.00
3.7.167.177,2052,80,false,BOM,Asia Pacific,Mumbai,60,0.00
3.111.72.70,2082,80,false,BOM,Asia Pacific,Mumbai,60,0.00
43.207.93.83,8080,80,false,NRT,Asia Pacific,Tokyo,66,0.00
54.150.75.95,2086,80,false,NRT,Asia Pacific,Tokyo,66,0.00
13.231.115.6,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
52.192.56.191,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
18.181.83.34,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
18.183.150.60,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
35.77.230.113,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
13.231.119.1,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
43.206.122.199,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
13.231.249.164,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.199.197.1,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
35.77.97.63,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.238.234.226,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
