IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.210.34.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,34,0.00
47.242.252.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,34,0.00
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,0.00
47.237.95.140,2052,2052,false,SIN,Asia Pacific,Singapore,34,0.00
8.217.154.218,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,0.00
47.76.213.245,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,0.00
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,0.00
47.243.60.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,34,0.00
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,34,0.00
47.242.157.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,0.00
47.243.51.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,0.00
47.238.40.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.210.34.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.217.154.218,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.222.169.222,8080,8080,false,SIN,Asia Pacific,Singapore,35,0.00
47.76.192.24,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.243.243.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.218.143.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.242.36.78,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.218.148.106,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.76.26.26,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.78.1,2082,2082,false,SIN,Asia Pacific,Singapore,35,0.00
47.243.42.155,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.217.66.3,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.217.250.5,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.243.18.199,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.243.139.243,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.236.130.95,8080,8080,false,SIN,Asia Pacific,Singapore,35,0.00
47.237.86.185,2095,2095,false,SIN,Asia Pacific,Singapore,35,0.00
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.0.162,2082,2082,false,SIN,Asia Pacific,Singapore,35,0.00
47.76.227.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.242.36.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.210.107.246,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.222.237.131,2052,2052,false,SIN,Asia Pacific,Singapore,35,0.00
8.222.169.222,2082,2082,false,SIN,Asia Pacific,Singapore,35,0.00
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,35,0.00
47.242.157.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.198.34,80,80,false,SIN,Asia Pacific,Singapore,35,0.00
47.238.6.102,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.237.84.173,80,80,false,SIN,Asia Pacific,Singapore,35,0.00
8.210.42.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.238.35.50,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.76.192.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.210.43.213,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.76.227.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.210.164.75,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.218.122.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.210.48.107,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.217.66.3,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.76.214.139,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.243.70.186,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.0.162,2095,2095,false,SIN,Asia Pacific,Singapore,35,0.00
47.236.232.148,8080,8080,false,SIN,Asia Pacific,Singapore,35,0.00
47.237.0.31,2052,2052,false,SIN,Asia Pacific,Singapore,35,0.00
8.212.41.98,8080,8080,false,SJC,North America,San Jose,35,0.00
8.217.147.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.210.42.171,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.222.98,8080,8080,false,SIN,Asia Pacific,Singapore,35,0.00
47.238.0.114,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.218.228.152,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.243.91.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.50.180,2052,2052,false,SIN,Asia Pacific,Singapore,35,0.00
47.76.77.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.76.159.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.243.74.220,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.210.244.38,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,36,0.00
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.210.100.23,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.202.91,2082,2082,false,SIN,Asia Pacific,Singapore,36,0.00
8.218.222.36,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.76.222.57,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.242.183.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.144.156,8880,8880,false,SIN,Asia Pacific,Singapore,36,0.00
47.242.42.153,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.210.48.107,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.210.48.107,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.242.119.104,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.146.249,8880,8880,false,SIN,Asia Pacific,Singapore,36,0.00
47.76.203.101,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.217.221.165,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.202.91,2086,2086,false,SIN,Asia Pacific,Singapore,36,0.00
47.243.139.85,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.42.155,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.76.94.15,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.218.53.110,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.210.100.23,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.210.42.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.139.85,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.57.245.232,80,80,false,SJC,North America,San Jose,36,0.00
47.243.139.85,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.219.77.141,80,80,false,SJC,North America,San Jose,36,0.00
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.238.43.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.18.199,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.42.155,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.218.143.10,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.217.127.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.237.81.112,2082,2082,false,SIN,Asia Pacific,Singapore,36,0.00
8.219.113.232,80,80,false,SIN,Asia Pacific,Singapore,36,0.00
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,36,0.00
47.76.203.101,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.51.171,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.76.203.101,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.218.74.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.205.188,2082,2082,false,SIN,Asia Pacific,Singapore,36,0.00
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.242.42.153,80,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.17.193,2086,2086,false,SIN,Asia Pacific,Singapore,36,0.00
47.236.17.193,8080,8080,false,SIN,Asia Pacific,Singapore,36,0.00
8.217.127.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.217.193.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.242.183.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.234.9,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.76.214.139,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.210.244.38,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.18.199,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.76.204.76,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.237.92.26,2082,2082,false,SIN,Asia Pacific,Singapore,36,0.00
47.76.98.98,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.217.159.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.243.234.9,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.143.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.3.12,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.183.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.107.135,2052,2052,false,SIN,Asia Pacific,Singapore,37,0.00
47.243.67.28,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.51.171,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.143.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.204.76,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.255.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.238.6.102,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.98.98,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.250.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.74.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.234.9,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.189.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.142.253,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.66.190,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.238.40.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.70.186,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.238.5.0,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.192.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.51.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.5.154,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.252.237,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.233.67,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.248.220,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.250.5,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.75.113,2086,2086,false,SIN,Asia Pacific,Singapore,37,0.00
8.210.63.130,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.203.119,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.252.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.117.48,2052,2052,false,SIN,Asia Pacific,Singapore,37,0.00
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,37,0.00
47.243.234.9,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.156.6,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.194.170,2052,2052,false,SIN,Asia Pacific,Singapore,37,0.00
8.217.147.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.192.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.127.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.252.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.154.218,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.203.7,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.193.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.66.3,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.18.199,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.164.75,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.203.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.1.163,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.149.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.11.90,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.34.188,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.147.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.98.98,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.225.255,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.222.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.180.24,8880,8880,false,SIN,Asia Pacific,Singapore,37,0.00
47.242.42.153,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.9.152,2082,2082,false,SIN,Asia Pacific,Singapore,37,0.00
47.76.203.101,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.169.63,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.119.104,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.164.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.132.64,8080,8080,false,SIN,Asia Pacific,Singapore,37,0.00
47.237.125.8,80,80,false,SIN,Asia Pacific,Singapore,37,0.00
47.76.233.67,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.213.245,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.250.5,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.91.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.225.255,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.36.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.36.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.250.5,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.90.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.232.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.192.93,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.146.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.244.38,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.91.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.42.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.170.54,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.139.243,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.43.213,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.63.130,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.78.1,8080,8080,false,SIN,Asia Pacific,Singapore,38,0.00
8.218.53.110,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.222.36,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.192.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
47.242.107.109,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.36.78,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.207.214,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.60.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.32.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.85.128,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.180.24,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
8.219.6.150,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
47.238.35.50,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.145.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.147.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.5.154,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.26.83,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.57.14.118,80,80,false,SJC,North America,San Jose,38,0.00
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.5.154,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.43.213,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.173.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.51.211,2052,2052,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.43.213,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.165.25,2052,2052,false,SIN,Asia Pacific,Singapore,38,0.00
47.242.107.109,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.36.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.26.26,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.222.36,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.147.230,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.252.237,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.178.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.181.213,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.222.215.228,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
8.218.1.163,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.91.121,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.74.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.22.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.70.186,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.192.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.42.153,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.65.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.213.245,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.189.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.155.183,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.181.213,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.121.207,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.123.243,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.107.109,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.239.116,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.70.186,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.7.162,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.178.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.42.155,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.8.142,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.173.187,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.192.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.238.6.58,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.136.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.77.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.121.207,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.36.78,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.49.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.186.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.237.83.20,2086,2086,false,SIN,Asia Pacific,Singapore,38,0.00
47.238.43.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.183.7,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.203.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.36.78,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.60.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.169.141,80,80,false,SIN,Asia Pacific,Singapore,38,0.00
8.217.147.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.150.13,2086,2086,false,SIN,Asia Pacific,Singapore,38,0.00
8.218.155.238,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.181.213,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.63.130,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.53.110,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.48.92,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.65.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.104.11,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
47.243.67.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
147.139.172.176,443,80,false,CGK,Asia Pacific,Jakarta,38,0.00
47.238.6.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.221.165,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.189.102,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.48.107,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.181.213,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.6.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.192.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.74.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
