IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.237.121.38,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.77.141,80,80,false,SJC,North America,San Jose,22,0.00
8.219.86.200,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.93.5,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.160.176,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
47.237.8.82,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.78.1,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.102.102,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.189.143,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.117.48,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.102.102,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.165.25,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.199.220,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.179.231,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.168.17,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.86.200,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.169.222,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.111.175,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
47.237.100.206,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.83.239,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.100.206,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.123.133,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.160.176,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.93.176,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.17.193,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.75.113,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.83.201,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.60.54,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.98.13,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.1.92,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.93.5,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.163.195,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.169.15,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.124.227,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.87.246,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.191.138,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.210.57,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.102.102,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.189.92,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.95.156,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.93.176,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.8.82,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.113.232,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.187.4,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.83.20,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.179.231,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.80.110,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.163.195,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.199.220,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.166.131,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.209.14,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.144.208,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.11.158,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.167.147,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.95.140,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.5.10,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.125.8,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.174.108,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.235.164,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.170.232,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.86.185,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.170.232,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.145.85,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.100.206,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
147.139.172.176,443,80,false,CGK,Asia Pacific,Jakarta,24,0.00
8.219.67.133,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.193.65,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.121.38,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.102.102,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.202.130,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.103.65,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.78.188,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.144.50,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.191.138,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.210.57,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.83.239,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.106.156,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.125.8,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.142.191,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.83.201,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.82.15,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.123.133,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.111.175,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.125.8,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.94.140,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.191.138,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.193.65,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.123.133,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.84.214,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.95.146,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.97.90,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.77.222,2052,2052,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.121.38,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.117.198,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.4.122,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.194.170,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.84.214,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.199.220,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.180.24,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.92.26,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.104.11,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.95.146,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.189.92,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.187.4,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.237.131,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.205.188,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.254.120,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.86.185,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.67.133,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.80.110,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.5.223,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.171.205,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.132.64,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.104.11,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.84.214,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.180.24,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.86.185,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.11.158,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.167.231,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.100.168,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.48.159,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.100.168,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.180.24,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.254.120,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.117.198,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.87.246,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.165.25,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
47.237.81.112,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.83.71,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.145.85,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
47.237.81.112,2082,2082,false,SIN,Asia Pacific,Singapore,26,0.00
47.237.94.140,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
47.237.100.206,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.10.182,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.214.231,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.229.190,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.202.130,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.10.100,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.187.4,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.51.211,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.181.117,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.232.148,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
47.237.125.8,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.167.147,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.10.182,2082,2082,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
47.237.10.1,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.249.190,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
47.237.95.146,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.0.162,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.146.249,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.144.156,2052,2052,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.78.188,8880,8880,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.107.135,80,80,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.10.182,8880,8880,false,SIN,Asia Pacific,Singapore,27,0.00
8.222.181.117,2082,2082,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.172.95,2086,2086,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.169.164,8080,8080,false,SIN,Asia Pacific,Singapore,27,0.00
8.222.164.209,2052,2052,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.198.139,8080,8080,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.191.40,2082,2082,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.93.5,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.117.48,2082,2082,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.51.211,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.147.58,2082,2082,false,SIN,Asia Pacific,Singapore,27,0.00
8.222.183.242,8080,8080,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.191.40,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
47.237.95.156,8880,8880,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.87.30,80,80,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.169.141,2052,2052,false,SIN,Asia Pacific,Singapore,27,0.00
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.168.17,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
47.237.95.13,2086,2086,false,SIN,Asia Pacific,Singapore,27,0.00
8.222.215.228,80,80,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.104.37,8880,8880,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.99.169,2082,2082,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.166.131,2086,2086,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.174.206,2082,2082,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.86.200,80,80,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.163.195,8880,8880,false,SIN,Asia Pacific,Singapore,27,0.00
8.222.150.197,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.169.141,2086,2086,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.205.188,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.167.231,2086,2086,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.17.193,2082,2082,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.97.50,8880,8880,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.166.131,8880,8880,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.142.191,80,80,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.237.250,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.86.200,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.201.245,2052,2052,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.77.222,8880,8880,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.237.90,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,28,0.00
8.222.244.192,2052,2052,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.201.245,8080,8080,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.169.164,8880,8880,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.83.201,2095,2095,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,28,0.00
8.222.174.108,80,80,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.145.85,2052,2052,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.67.133,2095,2095,false,SIN,Asia Pacific,Singapore,28,0.00
47.237.86.185,80,80,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.117.198,80,80,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.50.180,8080,8080,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.103.65,2082,2082,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.75.152,2052,2052,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.120.87,2086,2086,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,28,0.00
8.222.184.198,2086,2086,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.169.164,2086,2086,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.75.113,8080,8080,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.168.17,2095,2095,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.121.23,2082,2082,false,SIN,Asia Pacific,Singapore,28,0.00
47.237.81.112,2082,2082,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.164.215,2052,2052,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.177.205,2052,2052,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.169.15,2082,2082,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,28,0.00
8.222.180.86,2095,2095,false,SIN,Asia Pacific,Singapore,28,0.00
8.222.244.192,2052,2052,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.126.240,8880,8880,false,SIN,Asia Pacific,Singapore,28,0.00
8.222.187.4,2052,2052,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.99.169,2082,2082,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.130.95,2052,2052,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.167.231,80,80,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.83.239,2086,2086,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.145.85,2086,2086,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.78.188,2052,2052,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.51.211,2095,2095,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,29,0.00
47.237.86.185,2052,2052,false,SIN,Asia Pacific,Singapore,29,0.00
8.222.179.231,80,80,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.145.85,2082,2082,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.147.58,8880,8880,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.107.135,2086,2086,false,SIN,Asia Pacific,Singapore,29,0.00
8.222.184.198,80,80,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.97.90,2086,2086,false,SIN,Asia Pacific,Singapore,29,0.00
8.222.150.197,80,80,false,SIN,Asia Pacific,Singapore,29,0.00
47.237.81.112,8080,8080,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.237.250,8080,8080,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.174.142,2086,2086,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.189.92,2086,2086,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.93.5,2052,2052,false,SIN,Asia Pacific,Singapore,29,0.00
8.222.237.131,80,80,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.145.85,2082,2082,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.11.158,8080,8080,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.9.152,8080,8080,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.199.220,2052,2052,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,29,0.00
8.222.187.4,2086,2086,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.142.191,2086,2086,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.78.188,2095,2095,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.167.231,2095,2095,false,SIN,Asia Pacific,Singapore,29,0.00
8.222.165.117,8880,8880,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.104.37,2086,2086,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.158.158,2095,2095,false,SIN,Asia Pacific,Singapore,30,0.00
8.219.202.130,2095,2095,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,30,0.00
47.237.82.15,80,80,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,30,0.00
47.237.95.146,2082,2082,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.146.249,8080,8080,false,SIN,Asia Pacific,Singapore,30,0.00
8.222.162.45,2082,2082,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.87.246,2095,2095,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.121.23,2095,2095,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.180.24,2082,2082,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.164.215,2086,2086,false,SIN,Asia Pacific,Singapore,30,0.00
8.219.229.190,8880,8880,false,SIN,Asia Pacific,Singapore,30,0.00
8.222.134.170,80,80,false,SIN,Asia Pacific,Singapore,30,0.00
8.219.1.92,2095,2095,false,SIN,Asia Pacific,Singapore,30,0.00
8.219.60.54,80,80,false,SIN,Asia Pacific,Singapore,30,0.00
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,30,0.00
8.219.83.71,80,80,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.145.85,8080,8080,false,SIN,Asia Pacific,Singapore,30,0.00
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,30,0.00
8.219.210.57,2086,2086,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.17.193,2082,2082,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,30,0.00
8.219.120.87,8880,8880,false,SIN,Asia Pacific,Singapore,30,0.00
8.222.137.192,8880,8880,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.146.249,2052,2052,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.167.231,2086,2086,false,SIN,Asia Pacific,Singapore,30,0.00
47.237.125.8,2052,2052,false,SIN,Asia Pacific,Singapore,30,0.00
8.219.174.142,2082,2082,false,SIN,Asia Pacific,Singapore,31,0.00
47.236.174.206,8080,8080,false,SIN,Asia Pacific,Singapore,31,0.00
47.236.83.239,8880,8880,false,SIN,Asia Pacific,Singapore,31,0.00
8.219.174.142,8880,8880,false,SIN,Asia Pacific,Singapore,31,0.00
47.237.84.173,2095,2095,false,SIN,Asia Pacific,Singapore,31,0.00
47.237.95.13,8080,8080,false,SIN,Asia Pacific,Singapore,31,0.00
8.219.161.129,80,80,false,SIN,Asia Pacific,Singapore,31,0.00
47.237.14.220,2052,2052,false,SIN,Asia Pacific,Singapore,31,0.00
47.236.9.152,2082,2082,false,SIN,Asia Pacific,Singapore,31,0.00
8.219.113.232,2086,2086,false,SIN,Asia Pacific,Singapore,31,0.00
47.237.86.185,2086,2086,false,SIN,Asia Pacific,Singapore,31,0.00
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,31,0.00
47.236.254.120,2086,2086,false,SIN,Asia Pacific,Singapore,31,0.00
47.237.84.173,2052,2052,false,SIN,Asia Pacific,Singapore,31,0.00
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,31,0.00
47.237.84.173,2095,2095,false,SIN,Asia Pacific,Singapore,31,0.00
8.219.99.169,2095,2095,false,SIN,Asia Pacific,Singapore,31,0.00
47.237.94.140,80,80,false,SIN,Asia Pacific,Singapore,31,0.00
47.237.95.140,2086,2086,false,SIN,Asia Pacific,Singapore,31,0.00
47.237.86.185,80,80,false,SIN,Asia Pacific,Singapore,31,0.00
8.222.183.242,2095,2095,false,SIN,Asia Pacific,Singapore,31,0.00
47.236.145.85,2095,2095,false,SIN,Asia Pacific,Singapore,31,0.00
47.236.149.107,8880,8880,false,SIN,Asia Pacific,Singapore,31,0.00
47.236.169.164,2086,2086,false,SIN,Asia Pacific,Singapore,31,0.00
8.222.237.131,2052,2052,false,SIN,Asia Pacific,Singapore,31,0.00
8.222.169.222,2082,2082,false,SIN,Asia Pacific,Singapore,31,0.00
8.219.106.156,2086,2086,false,SIN,Asia Pacific,Singapore,32,0.00
8.219.110.81,80,80,false,SIN,Asia Pacific,Singapore,32,0.00
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,32,0.00
47.236.102.102,2095,2095,false,SIN,Asia Pacific,Singapore,32,0.00
47.245.96.80,2052,2052,false,SIN,Asia Pacific,Singapore,32,0.00
47.236.165.25,2052,2052,false,SIN,Asia Pacific,Singapore,32,0.00
47.236.169.15,2095,2095,false,SIN,Asia Pacific,Singapore,32,0.00
47.236.174.206,2095,2095,false,SIN,Asia Pacific,Singapore,32,0.00
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,32,0.00
47.237.95.140,8080,8080,false,SIN,Asia Pacific,Singapore,32,0.00
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,32,0.00
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,32,0.00
8.219.110.81,8880,8880,false,SIN,Asia Pacific,Singapore,32,0.00
47.236.164.215,2082,2082,false,SIN,Asia Pacific,Singapore,32,0.00
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,32,0.00
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,32,0.00
47.236.9.152,8880,8880,false,SIN,Asia Pacific,Singapore,32,0.00
8.218.98.75,2086,2086,false,HKG,Asia Pacific,Hong Kong,32,0.00
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,32,0.00
47.57.233.126,80,80,false,SJC,North America,San Jose,32,0.00
8.219.202.130,2052,2052,false,SIN,Asia Pacific,Singapore,32,0.00
47.76.227.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,32,0.00
8.222.181.117,8880,8880,false,SIN,Asia Pacific,Singapore,32,0.00
